epoch,loss
0,0.002465579346608138
1,0.0010465350953745656
0,267.3702392578125
1,105.26203918457031
2,94.10238647460938
3,101.64654541015625
4,84.38365936279297
5,91.01130676269531
6,82.01338195800781
7,2138.102294921875
8,2017.9202880859375
9,1980.84423828125
10,1960.82958984375
11,1945.3968505859375
12,1936.439208984375
13,1928.2822265625
14,1916.061767578125
15,1918.42431640625
16,1904.314453125
17,1909.484619140625
18,1899.509521484375
19,1899.3157958984375
20,1890.8128662109375
21,1889.5792236328125
22,1892.2530517578125
23,1883.8016357421875
24,1885.037841796875
25,1879.7596435546875
26,1876.998046875
27,1875.543701171875
28,1877.1927490234375
29,1871.0809326171875
30,1866.2012939453125
31,1838.6820068359375
32,1844.1650390625
33,1846.7301025390625
34,1847.030517578125
35,1845.7177734375
36,1839.8062744140625
37,1844.427490234375
38,1844.115478515625
39,1842.1865234375
40,1842.0238037109375
41,1841.3621826171875
42,1839.053955078125
43,1842.571533203125
44,1840.3316650390625
45,1839.0936279296875
46,1839.68115234375
47,1837.9425048828125
48,1841.192138671875
49,1841.4263916015625
50,1838.20751953125
51,1838.394287109375
52,1839.126953125
53,1840.9825439453125
54,1838.30126953125
55,1841.2559814453125
56,1833.63525390625
57,1838.3958740234375
58,1837.4144287109375
59,1842.061767578125
60,1838.75244140625
61,1834.8533935546875
62,1829.368408203125
63,1838.26611328125
64,1834.498291015625
65,1837.9697265625
66,1831.1002197265625
67,1832.866943359375
68,1834.190185546875
69,1836.223876953125
70,1834.2633056640625
71,1831.1982421875
72,1833.1180419921875
73,1836.40869140625
74,1828.771728515625
75,1838.3004150390625
76,1831.82080078125
77,1832.65087890625
78,1832.2305908203125
79,1831.2698974609375
80,1835.351806640625
81,1833.845458984375
82,1831.3199462890625
83,1832.031982421875
84,1833.525146484375
85,1833.02001953125
86,1832.124755859375
87,1832.43603515625
88,1829.44580078125
89,1833.8753662109375
90,1831.324462890625
91,1831.253662109375
92,1829.5640869140625
93,1828.469970703125
94,1834.7640380859375
95,1833.0919189453125
96,1834.064697265625
97,1831.5865478515625
98,1830.658447265625
99,1831.9534912109375
100,1830.9324951171875
101,1834.053466796875
102,1824.7081298828125
103,1835.6844482421875
104,1830.17529296875
105,1833.603271484375
106,1827.9351806640625
107,1837.60009765625
108,1824.48193359375
109,1834.5185546875
110,1830.0291748046875
111,1829.56884765625
112,1833.843017578125
113,1829.2972412109375
114,1830.74609375
115,1828.6756591796875
116,1831.9619140625
117,1831.1470947265625
118,1828.3748779296875
119,1828.6661376953125
120,1831.0555419921875
121,1829.669677734375
122,1828.479248046875
123,1828.6650390625
124,1828.6612548828125
125,1832.0103759765625
126,1828.822021484375
127,1826.981201171875
128,1829.933349609375
129,1828.138671875
130,1829.0174560546875
131,1832.7847900390625
132,1833.439697265625
133,1826.9224853515625
134,1825.3355712890625
135,1835.4952392578125
136,1823.995849609375
137,1830.2462158203125
138,1829.1024169921875
139,1826.9599609375
140,1833.94384765625
141,1827.593017578125
142,1833.04638671875
143,1823.8687744140625
144,1829.5882568359375
145,1833.45703125
146,1819.2921142578125
147,1833.65234375
148,1825.1231689453125
149,1826.5872802734375
150,1829.3402099609375
151,1829.160400390625
152,1823.84716796875
153,1825.696533203125
154,1825.8446044921875
155,1830.705810546875
156,1828.429931640625
157,1826.802001953125
158,1826.3966064453125
159,1827.0462646484375
160,1826.225341796875
161,1829.7872314453125
162,1828.994140625
163,1826.477294921875
164,1828.3240966796875
165,1824.344970703125
166,1828.36328125
167,1830.9150390625
168,1823.0374755859375
169,1825.386962890625
170,1824.5364990234375
171,1832.205322265625
172,1824.141845703125
173,1826.5521240234375
174,1828.1571044921875
175,1826.223876953125
176,1826.871826171875
177,1826.8660888671875
178,1825.6309814453125
179,1827.859375
180,1822.293212890625
181,1820.99560546875
182,1828.6854248046875
183,1825.7825927734375
184,1825.8878173828125
185,1820.229248046875
186,1828.1160888671875
187,1824.1361083984375
188,1825.830810546875
189,1821.046630859375
190,1830.605224609375
191,1823.474853515625
192,1822.90478515625
193,1826.802978515625
0,2055.551025390625
1,1841.0458984375
2,1812.5809326171875
3,1792.9012451171875
4,1773.344482421875
5,1760.5712890625
6,1753.05029296875
7,1739.618408203125
8,1730.6959228515625
9,1730.347412109375
10,1727.7779541015625
11,1720.0411376953125
12,1715.256103515625
0,277.8217468261719
1,104.51936340332031
2,93.82353973388672
3,88.49308013916016
